date,store_id,store_name,region,product_category,product_name,units_sold,unit_price,revenue,starting_inventory,inventory_level,customer_visits,transactions,promotion_flag
2025-04-25,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,24,69,1656,128,104,228,19,False
2025-04-25,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,12,79,948,74,62,228,5,True
2025-04-25,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,17,34,578,175,158,228,9,False
2025-04-25,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,26,44,1144,86,60,228,12,False
2025-04-25,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,34,29,986,96,62,228,15,True
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,9,329,2961,67,58,240,5,True
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,5,399,1995,140,135,240,3,False
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,13,189,2457,79,66,240,9,False
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,21,89,1869,126,105,240,13,False
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,21,119,2499,99,78,240,12,True
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,13,99,1287,151,138,240,5,False
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,15,149,2235,138,123,240,8,False
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,11,159,1749,151,140,240,5,False
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,17,129,2193,126,109,240,7,True
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,22,69,1518,146,124,240,12,False
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,17,79,1343,116,99,240,10,True
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,19,34,646,80,61,240,15,True
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,24,44,1056,151,127,240,11,False
2025-04-25,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,22,29,638,96,74,240,14,False
2025-04-25,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,11,329,3619,94,83,440,9,False
2025-04-25,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,6,399,2394,107,101,440,3,False
2025-04-25,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,15,189,2835,142,127,440,10,False
2025-04-25,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,22,89,1958,110,88,440,16,False
2025-04-25,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,17,119,2023,93,76,440,14,False
2025-04-25,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,17,99,1683,102,85,440,10,False
2025-04-25,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,12,149,1788,119,107,440,6,False
2025-04-25,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,13,159,2067,43,30,440,8,False
2025-04-25,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,24,129,3096,51,27,440,16,False
2025-04-25,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,18,69,1242,115,97,440,14,False
2025-04-25,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,10,79,790,135,125,440,4,False
2025-04-25,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,18,34,612,141,123,440,13,False
2025-04-25,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,18,44,792,129,111,440,9,False
2025-04-25,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,22,29,638,48,26,440,19,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,6,329,1974,138,132,350,2,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,6,399,2394,149,143,350,5,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,6,189,1134,153,147,350,5,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,11,89,979,50,39,350,8,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,13,119,1547,78,65,350,7,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,18,99,1782,89,71,350,8,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,11,149,1639,155,144,350,9,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,17,159,2703,130,113,350,10,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,20,129,2580,148,128,350,12,True
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,10,69,690,95,85,350,4,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,8,79,632,52,44,350,3,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,20,34,680,56,36,350,9,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,16,44,704,98,82,350,8,False
2025-04-25,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,20,29,580,131,111,350,13,True
2025-04-25,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,11,329,3619,100,89,322,5,True
2025-04-25,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,8,399,3192,110,102,322,3,True
2025-04-25,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,12,189,2268,120,108,322,6,False
2025-04-25,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,14,89,1246,40,26,322,7,False
2025-04-25,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,18,119,2142,129,111,322,16,False
2025-04-25,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,13,99,1287,38,25,322,7,False
2025-04-25,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,11,149,1639,72,61,322,5,False
2025-04-25,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,15,159,2385,75,60,322,9,False
2025-04-25,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,27,129,3483,133,106,322,13,False
2025-04-25,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,11,69,759,178,167,322,6,False
2025-04-25,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,8,79,632,65,57,322,7,False
2025-04-25,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,27,34,918,91,64,322,16,False
2025-04-25,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,26,44,1144,106,80,322,12,True
2025-04-25,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,23,29,667,154,131,322,19,True
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,7,329,2303,138,131,604,3,False
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,7,399,2793,169,162,604,4,False
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,14,189,2646,47,33,604,11,False
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,17,89,1513,133,116,604,9,False
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,11,119,1309,179,168,604,7,False
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,24,99,2376,137,113,604,16,False
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,18,149,2682,86,68,604,9,True
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,16,159,2544,179,163,604,8,False
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,28,129,3612,73,45,604,24,False
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,24,69,1656,65,41,604,10,False
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,11,79,869,180,169,604,4,False
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,28,34,952,170,142,604,13,False
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,19,44,836,47,28,604,11,False
2025-04-26,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,24,29,696,103,79,604,11,True
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,9,329,2961,83,74,500,5,False
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,7,399,2793,63,56,500,4,True
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,11,189,2079,107,96,500,6,False
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,15,89,1335,120,105,500,7,False
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,14,119,1666,130,116,500,8,False
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,18,99,1782,66,48,500,13,False
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,11,149,1639,55,44,500,5,True
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,19,159,3021,100,81,500,11,True
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,16,129,2064,160,144,500,12,False
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,20,69,1380,83,63,500,14,True
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,8,79,632,54,46,500,5,False
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,22,34,748,45,23,500,14,False
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,14,44,616,157,143,500,9,False
2025-04-26,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,23,29,667,80,57,500,14,False
2025-04-26,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,12,329,3948,105,93,320,5,True
2025-04-26,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,6,399,2394,164,158,320,4,False
2025-04-26,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,8,189,1512,85,77,320,5,False
2025-04-26,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,16,89,1424,77,61,320,7,False
2025-04-26,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,15,119,1785,147,132,320,8,True
2025-04-26,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,17,99,1683,37,20,320,8,False
2025-04-26,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,12,149,1788,147,135,320,7,False
2025-04-26,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,19,159,3021,115,96,320,12,False
2025-04-26,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,25,129,3225,158,133,320,12,False
2025-04-26,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,17,69,1173,87,70,320,14,False
2025-04-26,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,14,79,1106,112,98,320,7,True
2025-04-26,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,18,34,612,54,36,320,15,False
2025-04-26,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,18,44,792,71,53,320,8,False
2025-04-26,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,13,29,377,104,91,320,7,False
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,6,329,1974,130,124,412,3,False
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,5,399,1995,100,95,412,3,False
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,8,189,1512,131,123,412,3,False
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,18,89,1602,168,150,412,10,False
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,10,119,1190,104,94,412,7,False
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,16,99,1584,104,88,412,11,False
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,17,149,2533,52,35,412,15,True
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,17,159,2703,156,139,412,12,True
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,14,129,1806,73,59,412,11,False
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,10,69,690,169,159,412,4,False
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,13,79,1027,141,128,412,7,False
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,19,34,646,89,70,412,8,False
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,20,44,880,97,77,412,12,False
2025-04-26,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,13,29,377,170,157,412,8,False
2025-04-26,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,5,329,1645,57,52,404,3,False
2025-04-26,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,9,399,3591,111,102,404,5,False
2025-04-26,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,11,189,2079,140,129,404,7,False
2025-04-26,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,17,89,1513,133,116,404,12,False
2025-04-26,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,12,119,1428,117,105,404,8,False
2025-04-26,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,11,99,1089,80,69,404,4,False
2025-04-26,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,11,149,1639,99,88,404,5,False
2025-04-26,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,18,159,2862,71,53,404,9,False
2025-04-26,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,13,129,1677,56,43,404,6,False
2025-04-26,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,14,69,966,105,91,404,8,False
2025-04-26,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,16,79,1264,122,106,404,7,False
2025-04-26,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,23,34,782,47,24,404,14,False
2025-04-26,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,15,44,660,169,154,404,7,False
2025-04-26,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,21,29,609,126,105,404,17,True
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,6,329,1974,56,50,342,3,False
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,8,399,3192,109,101,342,4,True
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,11,189,2079,133,122,342,6,False
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,15,89,1335,99,84,342,7,False
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,22,119,2618,120,98,342,15,True
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,22,99,2178,146,124,342,14,False
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,9,149,1341,167,158,342,5,False
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,22,159,3498,52,30,342,14,False
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,27,129,3483,116,89,342,15,False
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,20,69,1380,130,110,342,10,False
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,15,79,1185,119,104,342,11,False
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,25,34,850,78,53,342,20,False
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,15,44,660,61,46,342,7,False
2025-04-27,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,26,29,754,104,78,342,15,True
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,7,329,2303,56,49,349,5,True
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,6,399,2394,136,130,349,2,False
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,11,189,2079,107,96,349,5,False
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,12,89,1068,65,53,349,5,False
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,9,119,1071,150,141,349,6,False
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,15,99,1485,164,149,349,7,True
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,13,149,1937,163,150,349,7,False
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,15,159,2385,111,96,349,8,False
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,16,129,2064,82,66,349,7,False
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,14,69,966,133,119,349,8,False
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,17,79,1343,61,44,349,7,False
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,18,34,612,66,48,349,7,False
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,15,44,660,73,58,349,7,False
2025-04-27,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,12,29,348,59,47,349,9,False
2025-04-27,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,11,329,3619,90,79,280,8,False
2025-04-27,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,10,399,3990,78,68,280,4,False
2025-04-27,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,8,189,1512,99,91,280,3,False
2025-04-27,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,19,89,1691,72,53,280,8,False
2025-04-27,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,19,119,2261,136,117,280,14,False
2025-04-27,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,23,99,2277,97,74,280,10,False
2025-04-27,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,24,149,3576,115,91,280,17,True
2025-04-27,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,20,159,3180,99,79,280,15,False
2025-04-27,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,21,129,2709,45,24,280,10,False
2025-04-27,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,12,69,828,69,57,280,6,False
2025-04-27,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,15,79,1185,172,157,280,8,False
2025-04-27,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,29,34,986,136,107,280,13,False
2025-04-27,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,27,44,1188,162,135,280,16,False
2025-04-27,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,16,29,464,121,105,280,12,True
2025-04-27,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,4,329,1316,96,92,285,1,False
2025-04-27,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,7,399,2793,129,122,285,3,False
2025-04-27,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,12,189,2268,161,149,285,5,True
2025-04-27,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,20,89,1780,70,50,285,13,True
2025-04-27,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,10,119,1190,51,41,285,6,False
2025-04-27,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,20,99,1980,88,68,285,11,False
2025-04-27,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,14,149,2086,94,80,285,7,False
2025-04-27,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,10,159,1590,177,167,285,5,False
2025-04-27,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,13,129,1677,165,152,285,7,False
